"Timestap","Source IP Address","Destination IP Address","Source Port","Destination Port","Protocol","Packet Length","Hypertext Transfer Protocol","Host Name","Info"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Initial, SCID=ff9474f8f91b2c27, PKN: 1, ACK, CRYPTO, PADDING"
"2024-06-24 16:30:13","192.168.1.41","172.217.28.110","54547","443","QUIC","145","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:13","192.168.1.41","142.250.218.118","63137","443","QUIC","1292","","","Initial, DCID=ff9474f8f91b2c27, PKN: 6, ACK, PADDING"
"2024-06-24 16:30:13","143.255.251.141","192.168.1.41","443","60997","QUIC","69","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","143.255.251.141","192.168.1.41","443","60997","QUIC","633","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","192.168.1.41","143.255.251.141","60997","443","QUIC","78","","","Protected Payload (KP0), DCID=f91fb643f1a2d351"
"2024-06-24 16:30:13","192.168.1.41","172.217.28.110","54547","443","QUIC","1185","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:13","192.168.1.41","172.217.28.110","54547","443","QUIC","72","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:13","192.168.1.41","172.217.28.110","54547","443","QUIC","77","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:13","192.168.1.41","143.255.251.141","60997","443","QUIC","72","","","Protected Payload (KP0), DCID=f91fb643f1a2d351"
"2024-06-24 16:30:13","192.168.1.41","143.255.251.141","60997","443","QUIC","78","","","Protected Payload (KP0), DCID=f91fb643f1a2d351"
"2024-06-24 16:30:13","143.255.251.141","192.168.1.41","443","60997","QUIC","66","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Handshake, SCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Handshake, SCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Handshake, SCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","559","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.251.132.129","192.168.1.41","443","60758","QUIC","1292","","","Handshake, SCID=f19318bcbd5d0ba6"
"2024-06-24 16:30:13","142.251.132.129","192.168.1.41","443","60758","QUIC","1292","","","Handshake, SCID=f19318bcbd5d0ba6"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Handshake, SCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","192.168.1.41","142.251.132.129","60758","443","QUIC","994","","","Protected Payload (KP0), DCID=f19318bcbd5d0ba6"
"2024-06-24 16:30:13","192.168.1.41","142.251.132.129","60758","443","QUIC","996","","","Protected Payload (KP0), DCID=f19318bcbd5d0ba6"
"2024-06-24 16:30:13","192.168.1.41","142.250.218.118","63137","443","QUIC","81","","","Handshake, DCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","192.168.1.41","142.250.218.118","63137","443","QUIC","1047","","","Protected Payload (KP0), DCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","192.168.1.41","142.250.218.118","63137","443","QUIC","1042","","","Protected Payload (KP0), DCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","142.251.132.129","192.168.1.41","443","60758","QUIC","980","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","192.168.1.41","142.251.132.129","60758","443","QUIC","76","","","Protected Payload (KP0), DCID=f19318bcbd5d0ba6"
"2024-06-24 16:30:13","142.251.132.129","192.168.1.41","443","60758","QUIC","170","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","192.168.1.41","142.251.132.129","60758","443","QUIC","75","","","Protected Payload (KP0), DCID=f19318bcbd5d0ba6"
"2024-06-24 16:30:13","142.251.132.129","192.168.1.41","443","60758","QUIC","1288","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","192.168.1.41","142.251.132.129","60758","443","QUIC","79","","","Protected Payload (KP0), DCID=f19318bcbd5d0ba6"
"2024-06-24 16:30:13","192.168.1.41","143.255.251.141","60997","443","QUIC","72","","","Protected Payload (KP0), DCID=f91fb643f1a2d351"
"2024-06-24 16:30:13","142.251.132.129","192.168.1.41","443","60758","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.251.132.129","192.168.1.41","443","60758","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.251.132.129","192.168.1.41","443","60758","QUIC","1164","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","143.255.251.141","192.168.1.41","443","60997","QUIC","70","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","172.217.28.110","192.168.1.41","443","54547","QUIC","70","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","192.168.1.41","142.251.132.129","60758","443","QUIC","75","","","Protected Payload (KP0), DCID=f19318bcbd5d0ba6"
"2024-06-24 16:30:13","192.168.1.41","142.251.132.129","60758","443","QUIC","75","","","Protected Payload (KP0), DCID=f19318bcbd5d0ba6"
"2024-06-24 16:30:13","172.217.28.110","192.168.1.41","443","54547","QUIC","1288","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","192.168.1.41","172.217.28.110","54547","443","QUIC","73","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:13","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","172.217.28.110","192.168.1.41","443","54547","QUIC","1023","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","172.217.28.110","192.168.1.41","443","54547","QUIC","71","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.251.132.129","192.168.1.41","443","60758","QUIC","67","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.251.132.129","192.168.1.41","443","60758","QUIC","69","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","976","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","163","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","71","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.251.132.129","192.168.1.41","443","60758","QUIC","69","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","143.255.251.141","192.168.1.41","443","60997","QUIC","65","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","192.168.1.41","172.217.28.110","54547","443","QUIC","73","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:13","192.168.1.41","172.217.28.110","54547","443","QUIC","73","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:13","192.168.1.41","142.250.218.118","63137","443","QUIC","76","","","Protected Payload (KP0), DCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","192.168.1.41","142.250.218.118","63137","443","QUIC","75","","","Protected Payload (KP0), DCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","192.168.1.41","142.250.218.118","63137","443","QUIC","75","","","Protected Payload (KP0), DCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","192.168.1.41","143.255.251.141","60997","443","QUIC","75","","","Protected Payload (KP0), DCID=f91fb643f1a2d351"
"2024-06-24 16:30:13","143.255.251.141","192.168.1.41","443","60997","QUIC","67","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","192.168.1.41","20.42.73.26","60661","443","TLSv1.2","371","","","Application Data"
"2024-06-24 16:30:13","192.168.1.41","20.42.73.26","60661","443","TLSv1.2","764","","","Application Data"
"2024-06-24 16:30:13","192.168.1.41","20.42.73.26","60661","443","TLSv1.2","85","","","Application Data"
"2024-06-24 16:30:13","172.217.28.110","192.168.1.41","443","54547","QUIC","81","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","172.217.28.110","192.168.1.41","443","54547","QUIC","63","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","192.168.1.41","172.217.28.110","54547","443","QUIC","78","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1288","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","192.168.1.41","142.250.218.118","63137","443","QUIC","79","","","Protected Payload (KP0), DCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","192.168.1.41","142.250.218.118","63137","443","QUIC","75","","","Protected Payload (KP0), DCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","192.168.1.41","142.250.218.118","63137","443","QUIC","75","","","Protected Payload (KP0), DCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","192.168.1.41","142.250.218.118","63137","443","QUIC","75","","","Protected Payload (KP0), DCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","192.168.1.41","142.250.218.118","63137","443","QUIC","75","","","Protected Payload (KP0), DCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","192.168.1.41","142.250.218.118","63137","443","QUIC","75","","","Protected Payload (KP0), DCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","192.168.1.41","142.250.218.118","63137","443","QUIC","75","","","Protected Payload (KP0), DCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","142.250.218.118","192.168.1.41","443","63137","QUIC","124","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","192.168.1.41","142.250.218.118","63137","443","QUIC","75","","","Protected Payload (KP0), DCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","192.168.1.41","142.250.218.118","63137","443","QUIC","75","","","Protected Payload (KP0), DCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","20.42.73.26","192.168.1.41","443","60661","TCP","54","","","443  >  60661 [ACK] Seq=82 Ack=3218 Win=277 Len=0"
"2024-06-24 16:30:13","20.42.73.26","192.168.1.41","443","60661","TCP","54","","","443  >  60661 [ACK] Seq=82 Ack=3928 Win=299 Len=0"
"2024-06-24 16:30:13","20.42.73.26","192.168.1.41","443","60661","TCP","54","","","443  >  60661 [ACK] Seq=82 Ack=3959 Win=299 Len=0"
"2024-06-24 16:30:13","172.217.28.110","192.168.1.41","443","54547","QUIC","81","","","Protected Payload (KP0)"
"2024-06-24 16:30:13","192.168.1.41","172.217.28.110","54547","443","QUIC","75","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:13","192.168.1.41","142.250.218.118","63137","443","QUIC","76","","","Protected Payload (KP0), DCID=ff9474f8f91b2c27"
"2024-06-24 16:30:13","192.168.1.41","172.217.28.110","54547","443","QUIC","812","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:14","192.168.1.41","172.217.28.110","54547","443","QUIC","73","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:14","192.168.1.43","224.0.0.251","5353","5353","MDNS","82","","","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"2024-06-24 16:30:14","fe80::103c:1ae1:8556:446f","ff02::fb","5353","5353","MDNS","102","","","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"2024-06-24 16:30:14","192.168.1.43","224.0.0.251","5353","5353","MDNS","82","","","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"2024-06-24 16:30:14","fe80::103c:1ae1:8556:446f","ff02::fb","5353","5353","MDNS","102","","","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"2024-06-24 16:30:14","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:30:14","172.217.28.110","192.168.1.41","443","54547","QUIC","66","","","Protected Payload (KP0)"
"2024-06-24 16:30:14","20.42.73.26","192.168.1.41","443","60661","TLSv1.2","135","","","Application Data"
"2024-06-24 16:30:14","192.168.1.41","20.42.73.26","60661","443","TCP","54","","","60661  >  443 [ACK] Seq=3959 Ack=163 Win=1021 Len=0"
"2024-06-24 16:30:14","142.250.218.118","192.168.1.41","443","63137","QUIC","66","","","Protected Payload (KP0)"
"2024-06-24 16:30:14","192.168.1.41","172.217.28.110","54547","443","QUIC","812","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:14","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:14","172.217.28.110","192.168.1.41","443","54547","QUIC","70","","","Protected Payload (KP0)"
"2024-06-24 16:30:14","172.217.28.110","192.168.1.41","443","54547","QUIC","684","","","Protected Payload (KP0)"
"2024-06-24 16:30:14","172.217.28.110","192.168.1.41","443","54547","QUIC","67","","","Protected Payload (KP0)"
"2024-06-24 16:30:14","172.217.28.110","192.168.1.41","443","54547","QUIC","64","","","Protected Payload (KP0)"
"2024-06-24 16:30:14","172.217.28.110","192.168.1.41","443","54547","QUIC","69","","","Protected Payload (KP0)"
"2024-06-24 16:30:14","192.168.1.41","172.217.28.110","54547","443","QUIC","77","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:14","192.168.1.41","172.217.28.110","54547","443","QUIC","75","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:14","172.217.28.110","192.168.1.41","443","54547","QUIC","684","","","Protected Payload (KP0)"
"2024-06-24 16:30:14","192.168.1.41","172.217.28.110","54547","443","QUIC","77","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:14","172.217.28.110","192.168.1.41","443","54547","QUIC","69","","","Protected Payload (KP0)"
"2024-06-24 16:30:15","52.112.39.38","192.168.1.41","443","60625","TCP","54","","","443  >  60625 [FIN, ACK] Seq=1 Ack=1 Win=274 Len=0"
"2024-06-24 16:30:15","192.168.1.41","52.112.39.38","60625","443","TCP","54","","","60625  >  443 [ACK] Seq=1 Ack=2 Win=253 Len=0"
"2024-06-24 16:30:15","192.168.1.41","52.112.39.38","60625","443","TCP","54","","","60625  >  443 [FIN, ACK] Seq=1 Ack=2 Win=253 Len=0"
"2024-06-24 16:30:15","52.112.39.38","192.168.1.41","443","60625","TCP","54","","","443  >  60625 [ACK] Seq=2 Ack=2 Win=274 Len=0"
"2024-06-24 16:30:15","fe80::103c:1ae1:8556:446f","ff02::16","","","ICMPv6","90","","","Multicast Listener Report Message v2"
"2024-06-24 16:30:15","192.168.1.43","224.0.0.22","","","IGMPv3","54","","","Membership Report / Leave group 224.0.0.252"
"2024-06-24 16:30:15","fe80::103c:1ae1:8556:446f","ff02::16","","","ICMPv6","90","","","Multicast Listener Report Message v2"
"2024-06-24 16:30:15","192.168.1.43","224.0.0.22","","","IGMPv3","54","","","Membership Report / Join group 224.0.0.252 for any sources"
"2024-06-24 16:30:15","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.250? Tell 192.168.1.1"
"2024-06-24 16:30:15","fe80::103c:1ae1:8556:446f","ff02::fb","5353","5353","MDNS","91","","","Standard query 0x0000 ANY Eddie.local, ""QM"" question"
"2024-06-24 16:30:15","192.168.1.43","224.0.0.251","5353","5353","MDNS","71","","","Standard query 0x0000 ANY Eddie.local, ""QM"" question"
"2024-06-24 16:30:15","fe80::103c:1ae1:8556:446f","ff02::fb","5353","5353","MDNS","91","","","Standard query 0x0000 ANY Eddie.local, ""QM"" question"
"2024-06-24 16:30:15","fe80::103c:1ae1:8556:446f","ff02::1:3","58841","5355","LLMNR","85","","","Standard query 0xa76f ANY Eddie"
"2024-06-24 16:30:15","192.168.1.43","224.0.0.252","58841","5355","LLMNR","65","","","Standard query 0xa76f ANY Eddie"
"2024-06-24 16:30:15","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:15","192.168.1.43","224.0.0.251","5353","5353","MDNS","71","","","Standard query 0x0000 ANY Eddie.local, ""QM"" question"
"2024-06-24 16:30:15","fe80::103c:1ae1:8556:446f","ff02::fb","5353","5353","MDNS","91","","","Standard query 0x0000 ANY Eddie.local, ""QM"" question"
"2024-06-24 16:30:15","192.168.1.43","239.255.255.250","59799","1900","SSDP","179","","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:30:15","192.168.1.43","224.0.0.22","","","IGMPv3","54","","","Membership Report / Join group 224.0.0.252 for any sources"
"2024-06-24 16:30:15","fe80::103c:1ae1:8556:446f","ff02::16","","","ICMPv6","90","","","Multicast Listener Report Message v2"
"2024-06-24 16:30:15","192.168.1.43","224.0.0.22","","","IGMPv3","54","","","Membership Report / Leave group 224.0.0.253"
"2024-06-24 16:30:15","fe80::103c:1ae1:8556:446f","ff02::1:3","58841","5355","LLMNR","85","","","Standard query 0xa76f ANY Eddie"
"2024-06-24 16:30:15","192.168.1.43","224.0.0.252","58841","5355","LLMNR","65","","","Standard query 0xa76f ANY Eddie"
"2024-06-24 16:30:15","192.168.1.43","224.0.0.22","","","IGMPv3","54","","","Membership Report / Leave group 224.0.0.253"
"2024-06-24 16:30:16","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:30:16","192.168.1.41","142.250.78.68","64178","443","QUIC","1292","","","Initial, DCID=d5fb2d83cf8bb3e6, PKN: 1, PADDING, CRYPTO, CRYPTO, PING, PING, PADDING"
"2024-06-24 16:30:16","192.168.1.41","142.250.78.68","64178","443","QUIC","124","","","0-RTT, DCID=d5fb2d83cf8bb3e6"
"2024-06-24 16:30:16","192.168.1.41","142.250.78.68","64178","443","QUIC","1288","","","0-RTT, DCID=d5fb2d83cf8bb3e6"
"2024-06-24 16:30:16","192.168.1.41","142.250.78.68","64178","443","QUIC","1292","","","0-RTT, DCID=d5fb2d83cf8bb3e6"
"2024-06-24 16:30:16","192.168.1.41","142.250.78.68","64178","443","QUIC","510","","","0-RTT, DCID=d5fb2d83cf8bb3e6"
"2024-06-24 16:30:16","192.168.1.41","142.250.78.68","64178","443","QUIC","114","","","0-RTT, DCID=d5fb2d83cf8bb3e6"
"2024-06-24 16:30:16","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.250? Tell 192.168.1.1"
"2024-06-24 16:30:16","fe80::103c:1ae1:8556:446f","ff02::16","","","ICMPv6","90","","","Multicast Listener Report Message v2"
"2024-06-24 16:30:16","192.168.1.43","224.0.0.22","","","IGMPv3","54","","","Membership Report / Leave group 224.0.0.252"
"2024-06-24 16:30:16","fe80::103c:1ae1:8556:446f","ff02::16","","","ICMPv6","90","","","Multicast Listener Report Message v2"
