"No.","Time","Source","Src port","Destination","Dst port","Protocol","Length","Host Name","Info"
"1103","49.246794","143.255.251.141","443","192.168.1.41","55745","QUIC","1184","","Protected Payload (KP0)"
"1104","49.246794","172.217.28.110","443","192.168.1.41","54547","QUIC","70","","Protected Payload (KP0)"
"1105","49.246945","192.168.1.41","55745","143.255.251.141","443","QUIC","81","","Handshake, DCID=eed2bd83934b40a3"
"1106","49.247641","192.168.1.41","55745","143.255.251.141","443","QUIC","207","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1107","49.250018","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Handshake, SCID=eed2bd83934b40a3"
"1108","49.250584","192.168.1.41","55745","143.255.251.141","443","QUIC","203","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1109","49.251081","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Handshake, SCID=eed2bd83934b40a3"
"1110","49.251441","192.168.1.41","55745","143.255.251.141","443","QUIC","205","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1111","49.257815","143.255.251.141","443","192.168.1.41","55745","QUIC","572","","Protected Payload (KP0)"
"1112","49.257815","143.255.251.141","443","192.168.1.41","55745","QUIC","168","","Protected Payload (KP0)"
"1113","49.258217","192.168.1.41","55745","143.255.251.141","443","QUIC","75","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1114","49.258350","192.168.1.41","55745","143.255.251.141","443","QUIC","75","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1115","49.287994","192.168.1.41","54547","172.217.28.110","443","QUIC","74","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1116","49.535762","172.217.28.110","443","192.168.1.41","54547","QUIC","1288","","Protected Payload (KP0)"
"1117","49.535762","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1118","49.535762","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1119","49.535762","172.217.28.110","443","192.168.1.41","54547","QUIC","955","","Protected Payload (KP0)"
"1120","49.535762","172.217.28.110","443","192.168.1.41","54547","QUIC","263","","Protected Payload (KP0)"
"1121","49.535762","172.217.28.110","443","192.168.1.41","54547","QUIC","65","","Protected Payload (KP0)"
"1122","49.535762","172.217.28.110","443","192.168.1.41","54547","QUIC","110","","Protected Payload (KP0)"
"1123","49.535762","172.217.28.110","443","192.168.1.41","54547","QUIC","63","","Protected Payload (KP0)"
"1124","49.536810","192.168.1.41","54547","172.217.28.110","443","QUIC","73","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1125","49.536976","192.168.1.41","54547","172.217.28.110","443","QUIC","73","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1126","49.537165","192.168.1.41","54547","172.217.28.110","443","QUIC","77","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1127","49.562469","192.168.1.41","54547","172.217.28.110","443","QUIC","74","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1128","49.663227","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1129","49.663227","172.217.28.110","443","192.168.1.41","54547","QUIC","66","","Protected Payload (KP0)"
"1130","49.751115","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1131","50.803057","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"1132","50.803057","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.250? Tell 192.168.1.1"
"1133","50.803524","192.168.1.1","5678","255.255.255.255","5678","MNDP","207","","5678  >  5678 Len=165"
"1134","50.803524","Routerboardc_5e:b9:50","","CDP/VTP/DTP/PAgP/UDLD","","0x7b00","137","","Ethernet II"
"1135","51.541880","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"1136","51.541880","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.250? Tell 192.168.1.1"
"1137","52.418476","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1138","52.420243","192.168.1.40","5353","224.0.0.251","5353","MDNS","152","","Standard query 0x0004 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"1139","52.420243","192.168.1.42","","224.0.0.22","","IGMPv3","54","","Membership Report / Leave group 224.0.0.251"
"1140","52.420587","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.250? Tell 192.168.1.1"
"1141","52.429232","192.168.1.42","","224.0.0.22","","IGMPv3","54","","Membership Report / Leave group 224.0.0.251"
"1142","53.553242","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"1143","53.553242","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1144","53.553566","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"1145","54.880757","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1146","54.880757","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1147","54.880757","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"1148","56.763795","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1149","56.768844","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1150","57.571963","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"1151","57.571963","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"1152","59.120886","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1153","59.120886","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1154","59.120886","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"1155","59.209768","192.168.1.41","55745","143.255.251.141","443","QUIC","1288","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1156","59.209970","192.168.1.41","55745","143.255.251.141","443","QUIC","1288","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1157","59.210008","192.168.1.41","55745","143.255.251.141","443","QUIC","488","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1158","59.215208","192.168.1.41","54547","172.217.28.110","443","QUIC","157","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1159","59.261466","192.168.1.41","54547","172.217.28.110","443","QUIC","1195","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1160","59.262549","143.255.251.141","443","192.168.1.41","55745","QUIC","69","","Protected Payload (KP0)"
"1161","59.262549","143.255.251.141","443","192.168.1.41","55745","QUIC","633","","Protected Payload (KP0)"
"1162","59.262549","143.255.251.141","443","192.168.1.41","55745","QUIC","1288","","Protected Payload (KP0)"
"1163","59.262549","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1164","59.262549","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1165","59.262687","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1166","59.262687","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1167","59.262687","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1168","59.262687","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1169","59.262687","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1170","59.262687","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1171","59.263669","192.168.1.41","55745","143.255.251.141","443","QUIC","77","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1172","59.263813","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1173","59.263880","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1174","59.263948","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1175","59.264098","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1176","59.268860","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1177","59.268860","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1178","59.268860","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1179","59.268860","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1180","59.268860","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1181","59.269474","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1182","59.269806","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1183","59.269967","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1184","59.272183","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1185","59.273817","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1186","59.274276","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1187","59.305070","192.168.1.41","54547","172.217.28.110","443","QUIC","72","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1188","59.306225","192.168.1.41","54547","172.217.28.110","443","QUIC","78","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1189","59.307324","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1190","59.307324","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1191","59.307324","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1192","59.307616","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1193","59.307616","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1194","59.307616","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1195","59.307616","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1196","59.307616","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1197","59.307616","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1198","59.307698","192.168.1.41","55745","143.255.251.141","443","QUIC","72","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1199","59.308070","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1200","59.308070","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1201","59.308070","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1202","59.308070","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1203","59.308070","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1204","59.308070","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1205","59.308070","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1206","59.308070","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1207","59.308114","192.168.1.41","55745","143.255.251.141","443","QUIC","78","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1208","59.308791","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1209","59.309355","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1210","59.309576","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1211","59.309643","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1212","59.309726","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1213","59.309800","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1214","59.309862","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1215","59.309924","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1216","59.314575","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1217","59.314575","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1218","59.314575","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1219","59.314575","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1220","59.315861","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1221","59.316025","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1222","59.316025","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1223","59.316025","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1224","59.316025","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1225","59.316078","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1226","59.316375","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1227","59.316480","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1228","59.318391","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1229","59.318391","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1230","59.318841","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1231","59.319886","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1232","59.319886","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1233","59.319886","172.217.28.110","443","192.168.1.41","54547","QUIC","70","","Protected Payload (KP0)"
"1234","59.319886","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1235","59.319886","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1236","59.320425","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1237","59.320548","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1238","59.322774","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1239","59.322774","143.255.251.141","443","192.168.1.41","55745","QUIC","1292","","Protected Payload (KP0)"
"1240","59.323122","192.168.1.41","55745","143.255.251.141","443","QUIC","73","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1241","59.326787","143.255.251.141","443","192.168.1.41","55745","QUIC","73","","Protected Payload (KP0)"
"1242","59.327335","192.168.1.41","55745","143.255.251.141","443","QUIC","74","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"1243","59.350021","192.168.1.41","54547","172.217.28.110","443","QUIC","75","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1244","59.366752","172.217.28.110","443","192.168.1.41","54547","QUIC","1288","","Protected Payload (KP0)"
"1245","59.367104","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1246","59.367104","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1247","59.367104","172.217.28.110","443","192.168.1.41","54547","QUIC","955","","Protected Payload (KP0)"
"1248","59.367465","192.168.1.41","54547","172.217.28.110","443","QUIC","74","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1249","59.367606","192.168.1.41","54547","172.217.28.110","443","QUIC","74","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1250","59.375608","172.217.28.110","443","192.168.1.41","54547","QUIC","65","","Protected Payload (KP0)"
"1251","59.401451","192.168.1.41","54547","172.217.28.110","443","QUIC","75","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1252","59.402316","172.217.28.110","443","192.168.1.41","54547","QUIC","65","","Protected Payload (KP0)"
"1253","59.418840","172.217.28.110","443","192.168.1.41","54547","QUIC","81","","Protected Payload (KP0)"
"1254","59.418840","172.217.28.110","443","192.168.1.41","54547","QUIC","63","","Protected Payload (KP0)"
"1255","59.419305","192.168.1.41","54547","172.217.28.110","443","QUIC","78","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1256","59.451495","192.168.1.41","54547","172.217.28.110","443","QUIC","75","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1257","59.753627","192.168.1.41","54547","172.217.28.110","443","QUIC","1286","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1258","59.753797","192.168.1.41","54547","172.217.28.110","443","QUIC","1292","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1259","59.753831","192.168.1.41","54547","172.217.28.110","443","QUIC","1292","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1260","59.753863","192.168.1.41","54547","172.217.28.110","443","QUIC","345","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1261","59.758993","172.217.28.110","443","192.168.1.41","54547","QUIC","67","","Protected Payload (KP0)"
"1262","60.384775","192.168.1.41","54547","172.217.28.110","443","QUIC","1286","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1263","60.389827","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.250? Tell 192.168.1.1"
"1264","60.838347","192.168.1.41","60612","52.226.139.185","443","TLSv1.2","96","","Application Data"
"1265","60.843830","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1266","60.843830","172.217.28.110","443","192.168.1.41","54547","QUIC","72","","Protected Payload (KP0)"
"1267","60.843830","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"1268","60.843928","192.168.1.43","59799","239.255.255.250","1900","SSDP","179","","M-SEARCH * HTTP/1.1 "
"1269","60.844564","192.168.1.41","54547","172.217.28.110","443","QUIC","1292","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1270","60.853267","192.168.1.41","54547","172.217.28.110","443","QUIC","1292","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1271","60.862499","192.168.1.41","54547","172.217.28.110","443","QUIC","351","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1272","60.863439","52.226.139.185","443","192.168.1.41","60612","TCP","54","","443  >  60612 [ACK] Seq=174 Ack=85 Win=162 Len=0"
"1273","61.157453","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.250? Tell 192.168.1.1"
"1274","61.157453","172.217.28.110","443","192.168.1.41","54547","QUIC","66","","Protected Payload (KP0)"
"1275","61.157453","52.226.139.185","443","192.168.1.41","60612","TLSv1.2","227","","Application Data"
"1276","61.157453","172.217.28.110","443","192.168.1.41","54547","QUIC","67","","Protected Payload (KP0)"
"1277","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1288","","Protected Payload (KP0)"
"1278","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1279","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1280","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1281","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1282","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1283","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1284","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1285","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1286","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1287","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1288","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1289","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1290","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1291","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1292","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1293","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1294","61.157878","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1295","61.158501","192.168.1.41","54547","172.217.28.110","443","QUIC","78","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1296","61.158755","192.168.1.41","54547","172.217.28.110","443","QUIC","74","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1297","61.158899","192.168.1.41","54547","172.217.28.110","443","QUIC","74","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1298","61.159004","192.168.1.41","54547","172.217.28.110","443","QUIC","74","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1299","61.159112","192.168.1.41","54547","172.217.28.110","443","QUIC","74","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1300","61.159226","192.168.1.41","54547","172.217.28.110","443","QUIC","74","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1301","61.159345","192.168.1.41","54547","172.217.28.110","443","QUIC","74","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1302","61.159473","192.168.1.41","54547","172.217.28.110","443","QUIC","74","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1303","61.159582","192.168.1.41","54547","172.217.28.110","443","QUIC","74","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1304","61.192477","192.168.1.41","54547","172.217.28.110","443","QUIC","75","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1305","61.201927","192.168.1.41","60612","52.226.139.185","443","TCP","54","","60612  >  443 [ACK] Seq=85 Ack=347 Win=251 Len=0"
"1306","61.267571","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1307","61.267571","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1308","61.267571","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1309","61.267571","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1310","61.268083","192.168.1.41","54547","172.217.28.110","443","QUIC","76","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1311","61.268244","192.168.1.41","54547","172.217.28.110","443","QUIC","76","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1312","61.268311","192.168.1.41","54547","172.217.28.110","443","QUIC","76","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1313","61.268371","192.168.1.41","54547","172.217.28.110","443","QUIC","76","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1314","61.285616","192.168.1.41","49415","52.226.139.185","443","TLSv1.2","153","","Application Data"
"1315","61.287956","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1316","61.289024","172.217.28.110","443","192.168.1.41","54547","QUIC","824","","Protected Payload (KP0)"
"1317","61.289329","192.168.1.41","54547","172.217.28.110","443","QUIC","76","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1318","61.493883","192.168.1.41","49415","52.226.139.185","443","TCP","153","","[TCP Retransmission] 49415  >  443 [PSH, ACK] Seq=100 Ack=170 Win=254 Len=99"
"1319","61.507231","172.217.28.110","443","192.168.1.41","54547","QUIC","67","","Protected Payload (KP0)"
"1320","61.507231","52.226.139.185","443","192.168.1.41","49415","TCP","54","","443  >  49415 [ACK] Seq=170 Ack=199 Win=209 Len=0"
"1321","61.579434","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1322","61.579434","172.217.28.110","443","192.168.1.41","54547","QUIC","68","","Protected Payload (KP0)"
"1323","61.579434","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1324","61.579434","172.217.28.110","443","192.168.1.41","54547","QUIC","68","","Protected Payload (KP0)"
"1325","61.579434","52.226.139.185","443","192.168.1.41","49415","TLSv1.2","223","","Application Data"
"1326","61.579785","142.250.218.138","443","192.168.1.41","53035","UDP","120","","443  >  53035 Len=78"
"1327","61.579785","142.250.218.138","443","192.168.1.41","53035","UDP","64","","443  >  53035 Len=22"
"1328","61.579785","52.226.139.185","443","192.168.1.41","49415","TCP","66","","[TCP Dup ACK 1320#1] 443  >  49415 [ACK] Seq=339 Ack=199 Win=209 Len=0 SLE=100 SRE=199"
"1329","61.601765","192.168.1.41","54547","172.217.28.110","443","QUIC","77","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1330","61.601959","192.168.1.41","53035","142.250.218.138","443","UDP","75","","53035  >  443 Len=33"
"1331","61.620099","192.168.1.41","57492","142.250.218.138","443","QUIC","1292","","Initial, DCID=2e282481cbc07f25, PKN: 1, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PING"
"1332","61.620538","192.168.1.41","57492","142.250.218.138","443","QUIC","117","","0-RTT, DCID=2e282481cbc07f25"
"1333","61.621200","192.168.1.41","57492","142.250.218.138","443","QUIC","568","","0-RTT, DCID=2e282481cbc07f25"
"1334","61.628881","192.168.1.41","49415","52.226.139.185","443","TCP","54","","49415  >  443 [ACK] Seq=199 Ack=339 Win=253 Len=0"
"1335","61.655457","172.217.28.110","443","192.168.1.41","54547","QUIC","1292","","Protected Payload (KP0)"
"1336","61.656006","192.168.1.41","54547","172.217.28.110","443","QUIC","78","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"1337","61.720113","142.250.218.138","443","192.168.1.41","57492","QUIC","1292","","Initial, SCID=ee282481cbc07f25, PKN: 1, ACK, PADDING"
